"","bisonID","basisOfRecord","catalogNumber","collectorNumber","recordedBy","providerID","institutionCode","resourceID","ownerInstitutionCollectionCode","eventDate","year","providedScientificName","scientificName","ITISscientificName","providedCommonName","ITIScommonName","ITIStsn","validAcceptedITIStsn","decimalLatitude","decimalLongitude","computedCountyFips","providedCounty","calculatedCounty","providedState","calculatedState","countryCode","institutionID","collectionID"
"1273",1050720494,"specimen","153510","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1274",1050720500,"specimen","153508","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1275",1050720502,"specimen","153501","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1276",1050720498,"specimen","153497","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Arizona","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1277",1050720517,"specimen","153513","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1278",1050720522,"specimen","153494","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Arizona","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1279",1050720521,"specimen","153498","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Arizona","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1280",1050720527,"specimen","153502","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1281",1050719967,"specimen","153058","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1282",1050784824,"specimen","212945","","Collector(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","1987-04-16T00:00Z",1987,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","New Mexico","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1283",1050720183,"specimen","153277","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1284",1050768406,"specimen","197930","JWL 0536","Collector(s): Idaho Department of Fish and Game",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","1999-11-27T00:00Z",1999,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1285",1050720184,"specimen","153268","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1286",1050720286,"specimen","153403","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1287",1050720323,"specimen","153394","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1288",1050768411,"specimen","197931","JWL 0517","Collector(s): Idaho Department of Fish and Game",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","1999-12-15T00:00Z",1999,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1289",1050768412,"specimen","197933","JWL 0542","Collector(s): Idaho Department of Fish and Game",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","2000-02-01T00:00Z",2000,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1290",1050724631,"specimen","157323","","Collector(s): Eric M. Rominger; Preparator(s): Melvin D. Foster",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","2004-07-13T00:00Z",2004,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","New Mexico","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1291",1050669595,"specimen","101242","","Collector(s): Shaler E. Aldous, Darwin",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","1929-01-28T00:00Z",1929,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","New Mexico","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1292",1050669613,"specimen","101243","","Collector(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1293",1050669603,"specimen","101244","","Collector(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1294",1050669607,"specimen","101241","","Collector(s): Charles C. Sperry",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","California","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1295",1050768467,"specimen","197985","JWL 0546","Collector(s): Idaho Department of Fish and Game",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","1999-12-10T00:00Z",1999,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1296",1050720367,"specimen","153426","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1297",1050768420,"specimen","197983","JWL 0522","Collector(s): Idaho Department of Fish and Game",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","1999-12-06T00:00Z",1999,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1298",1050768419,"specimen","197954","JWL 0538","Collector(s): Idaho Department of Fish and Game",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","2000-01-18T00:00Z",2000,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1299",1050787020,"specimen","214970","","Collector(s): Eric M. Rominger; Preparator(s): Melvin D. Foster",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","2005-03-24T00:00Z",2005,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1300",1050720402,"specimen","153438","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1301",1050720470,"specimen","153492","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1302",1050720471,"specimen","153466","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1303",1050768424,"specimen","197965","JWL 0516","Collector(s): Idaho Department of Fish and Game",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","1999-12-12T00:00Z",1999,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1304",1050768433,"specimen","197970","JWL 0519","Collector(s): Idaho Department of Fish and Game",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","1999-12-03T00:00Z",1999,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1305",1050768436,"specimen","197955","JWL 0539","Collector(s): Idaho Department of Fish and Game",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","2000-01-28T00:00Z",2000,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1306",1050672184,"specimen","103567","","Collector(s): Torgesson",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","1949-02-08T00:00Z",1949,"Puma concolor kaibabensis (Nelson & Goldman, 1931)","Puma concolor kaibabensis","Puma concolor couguar","","eastern cougar;eastern puma",552786,622093,NA,NA,NA,"","","Utah","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1307",1050768451,"specimen","197984","JWL 0532","Collector(s): Idaho Department of Fish and Game",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","1999-12-16T00:00Z",1999,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1308",1050672928,"specimen","104234","","Collector(s): E. S. Steele",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","1930-12-02T00:00Z",1930,"Puma concolor azteca (Merriam, 1901)","Puma concolor azteca","Puma concolor couguar","","eastern cougar;eastern puma",552777,622093,NA,NA,NA,"","","New Mexico","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1309",1050720155,"specimen","153247","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1310",1050720022,"specimen","153117","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1311",1050768460,"specimen","197977","JWL 0521","Collector(s): Idaho Department of Fish and Game",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","1999-12-14T00:00Z",1999,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1312",1050768476,"specimen","198007","JWL 0537","Collector(s): Idaho Department of Fish and Game",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","2000-01-27T00:00Z",2000,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1313",1050768407,"specimen","197934","JWL 0543","Collector(s): Idaho Department of Fish and Game",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","2000-01-31T00:00Z",2000,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1314",1050766956,"specimen","196623","","Collector(s): unknown; Preparator(s): John P. Kavanaugh, Justin L. Pichardo",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","2007-04-12T00:00Z",2007,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","New Mexico","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
"1315",1050719964,"specimen","153049","","Collector(s): unknown; Preparator(s): unknown",122,"Museum of Southwestern Biology","12,214,904","MSB Mammal Collection (Arctos)","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Idaho","","US","http://www.msb.unm.edu/herpetology","http://www.msb.unm.edu/mammals"
